age,gender,study_hours_per_day,sleep_hours,social_media_hours,gaming_hours,exercise_minutes,assignments_completed,attendance_percentage,stress_level,productivity_score
23,Female,6.93,4.46,0.7,0.99,11,3,80.55,2,65.15
20,Male,2.83,7.74,1.95,5.59,92,5,89.24,2,46.04
29,Female,2.32,4.41,1.24,5.41,34,9,66.03,1,44.32
29,Male,4.38,7.43,0.25,0.12,77,17,93.91,1,45.81
17,Female,3.99,5.73,1.74,5.77,54,18,46.97,2,44.96
20,Female,0.94,4.7,5.18,3.51,43,7,51.84,9,24.55
20,Female,4.56,8.49,0.11,5.8,56,12,44.33,3,52.38
24,Female,9.54,5.55,7.7,2.8,36,15,84.3,7,60.21
20,Female,4.94,3.1,1.87,5.47,107,13,46.9,2,36.12
20,Male,3.37,8.96,2.33,5.08,59,3,82.95,6,36.84
29,Female,9.52,5.2,0.28,0.57,58,9,88.27,3,61.78
18,Male,5.3,8.76,0.56,1.39,33,7,99.59,7,45.75
28,Female,3.23,6.82,7.99,1.02,67,16,95.75,3,60.3
26,Male,7.94,9.17,2.67,2.61,73,15,79.96,6,59.29
23,Male,2.62,5.93,5.44,2.52,11,7,43.37,5,28.39
20,Male,2.85,4.19,6.01,2.58,23,3,45.39,8,31.3
27,Female,3.58,3.13,3.95,4.49,0,13,73.8,6,48.85
22,Male,4.25,8.45,3.7,4.03,51,18,74.28,4,54.28
19,Male,6.04,8.45,2.69,3.47,59,8,55.43,6,60.6
23,Female,5.4,4.37,5.62,2.56,28,6,46.59,5,27.73
22,Male,7.57,9.69,4.2,1.25,103,16,45.62,2,63.57
19,Female,7.31,9.64,3.42,1.86,102,10,63.25,8,73.22
20,Female,0.93,5.56,1.21,1.19,52,2,76.21,9,23.73
26,Female,1.77,4.03,5.34,5.08,72,16,42.13,4,18.18
21,Male,2.54,4.99,3.5,0.77,49,14,73.47,5,34.2
25,Male,6.18,9.51,0.83,1.13,15,17,71.8,1,72.93
22,Male,9.01,7.27,2.74,2.91,67,7,94.35,1,84.91
29,Male,3.59,9.4,0.37,4.88,85,7,41.95,4,44.11
20,Male,9.66,3.16,0.99,5.43,77,18,66.5,9,54.88
27,Female,2.14,9.94,7.95,3.36,37,2,69.14,1,39.97
27,Female,9.28,7.4,6.33,1.65,26,17,88.43,1,74.61
23,Male,8.11,4.3,7.9,5.78,63,9,47.04,1,65.27
18,Male,4.2,6.55,7.52,3.6,119,4,42.6,4,45.35
20,Female,2.46,8.74,7.66,0.81,20,14,93.61,7,54.28
21,Male,4.22,3.99,3.83,4.1,116,18,82.63,6,32.55
20,Female,2.53,7.26,5.42,1.42,115,19,46.47,5,40.9
20,Male,5.83,7.85,0.1,2.42,25,4,62.52,8,58.73
27,Female,5.96,5.89,3.04,1.25,44,3,45.96,9,43.22
29,Female,7.8,6.79,5.4,0.15,13,9,80.62,9,67.21
25,Female,5.51,8.86,1.23,5.04,5,14,97.11,10,52.28
27,Male,3.78,9.66,7.16,0.1,112,6,97,7,69.89
29,Male,9.16,6.88,0.86,3.88,99,6,49.41,4,63.93
18,Female,1.24,7.92,6.7,1.38,19,7,66.65,2,43.26
22,Female,8.18,5.26,4.92,3.17,99,17,49.4,2,57.55
24,Female,4.39,5.34,6.88,5.4,79,15,87.52,2,57.32
24,Female,2.22,9.22,1.79,4.86,76,6,58.3,7,44.31
27,Male,1.64,3.69,5.1,0.93,21,6,80.14,4,42.69
23,Male,2.6,4.44,1.78,0.96,110,7,75.75,8,31
26,Male,1.66,4.89,2.09,4.26,106,18,86.64,9,40.31
27,Female,4.86,3.66,0.91,3.56,111,6,46.25,5,31.56
20,Male,3.82,7.67,6.83,0.5,34,18,84.97,9,43.61
23,Male,3.89,9.34,6.42,3.3,29,3,73.23,6,40.95
29,Female,1.99,3.19,2.25,1.75,115,0,99.74,2,43.15
26,Female,6.77,4.77,1.44,0.77,11,11,73.96,5,57.12
22,Female,6.27,9.44,6.39,5.38,76,14,65.19,5,60.92
27,Female,9.83,6.26,3.71,4.68,4,9,84.31,1,89.6
22,Other,2.09,9.2,2.62,1.42,9,7,66.13,4,48.33
18,Male,8.42,9.61,5.45,4.44,91,10,68.65,6,71.08
24,Male,0.82,9.94,3.08,2.25,63,4,97.03,10,34.68
24,Female,1.2,5.77,5.82,2.65,28,15,78.11,8,21.98
27,Male,6.66,5.4,1.67,4.53,94,12,51.2,4,36.92
23,Male,4.36,8.24,4.54,0.43,34,16,56.71,8,47.9
27,Male,2.69,7.16,7,1.93,67,15,52.11,6,36.8
25,Female,0.53,7.61,6.49,4.64,75,3,95.24,10,37.15
24,Male,6.8,6.73,7.55,3.63,60,16,65.05,4,68.93
25,Male,4.69,6.6,0.17,1.75,8,2,86.31,7,52.33
25,Male,2.12,5.2,7.43,1.92,60,12,90.86,1,27.19
22,Male,9.74,7.17,1.92,5.33,6,15,70.9,6,63.64
18,Female,3.83,4.88,7.56,5.45,67,6,72.36,1,46.44
28,Other,3.38,5.49,2.04,0.67,62,1,66.91,10,40.62
23,Female,5.35,7.41,1.5,0.53,59,8,54.95,1,44.81
19,Other,3.13,7.46,5.02,4.61,83,1,55.38,6,55.9
29,Male,3.09,7.04,5.81,4.19,25,10,90.67,3,37.85
23,Female,9.68,7.72,7.7,4.33,10,7,64.93,7,62.14
25,Male,2.98,5.88,2.41,2.87,3,19,81.32,2,48.56
26,Female,6.25,7.16,3.62,1.05,56,6,91.59,7,59.42
26,Male,0.86,3.67,4.84,0.01,67,12,48.04,1,30.4
18,Female,1.97,6.39,6.59,1.17,65,9,95.43,3,40.97
29,Male,0.71,7.1,6.25,4.87,49,13,89.51,5,39.14
22,Male,5.58,5.96,7.55,0.31,5,17,63.23,10,56.45
29,Female,5.17,3.12,4.34,1.72,67,3,78.45,6,59.85
22,Female,3.64,7.91,6.57,3.82,42,18,66.46,7,26.36
25,Female,7.15,6.19,6.43,0.25,71,14,78.12,10,54.64
29,Female,6.45,4.09,1.66,5.93,75,18,89.6,9,52.33
25,Male,6.2,9.81,2.75,4,53,15,67.39,8,65.45
29,Female,3.69,9.6,1.6,2.8,71,9,53.62,4,53.69
21,Male,3.61,4.11,0.34,2.05,81,0,77.18,9,29.54
21,Female,8.8,7.95,6.8,5.45,83,19,93.12,3,83.24
25,Female,5.67,6.62,7.22,4.53,99,3,77.94,7,59.17
24,Female,3.09,5.03,3.37,5.04,98,17,99.72,6,38.51
23,Male,5.66,7.79,2.92,1.24,108,4,74.97,3,46.21
24,Male,3.03,6.13,3.77,5.84,94,17,85.81,2,50.19
22,Male,2.26,9.29,5.03,0.06,99,17,58.26,2,36.79
19,Male,3.18,7.93,7.9,4.03,74,19,42.13,7,47.88
23,Male,6.47,6.55,6.97,3.13,90,15,45.45,4,61.19
24,Female,5.4,6.16,1.3,3.87,114,13,56.99,2,57.85
24,Male,2.06,3.22,7.02,5.03,39,4,97.91,8,25.27
17,Female,9.13,4.13,3.88,1.15,46,2,90.24,6,61.9
23,Male,5.23,3.32,6.44,3.27,0,13,46.39,2,45.31
19,Male,8.04,3.44,6.76,5.96,73,10,46.64,5,49.95
18,Female,3.64,3.47,3.03,5.68,8,19,94.53,4,39
18,Female,9.6,3.1,0.22,0.32,72,9,48.07,7,55.93
24,Female,7.64,8.54,2.92,4.64,65,13,82.8,6,73.05
25,Male,4.82,6.35,0.24,5.27,71,16,86.35,7,62.29
19,Male,9.07,8.24,4.11,4.03,66,5,66.26,2,69.37
19,Female,7.32,4.17,7.59,0.84,85,12,70.5,6,45.32
22,Female,4.59,8.89,7.08,1.56,59,17,50.34,8,47.08
27,Other,9.75,3.66,3.07,1.09,8,0,82.9,5,74.88
26,Male,3.34,5.25,6.05,3.13,25,8,50.9,4,27.61
17,Female,2.94,5.59,5.85,1.94,50,7,64.49,2,27.38
22,Female,9,4.65,4.62,1.37,81,13,67.58,4,74.95
28,Female,7.22,3.96,5.64,3.05,5,0,86.1,2,59.62
19,Male,3.78,7.4,7.23,2.82,6,7,91.28,8,41.7
27,Female,2.7,3.06,2.25,1.74,43,7,83.55,10,27.01
20,Female,2.19,8.54,1.41,1.11,82,14,48.44,8,34.82
25,Female,3.48,3.3,2.57,1.77,3,7,59.53,6,20.3
19,Male,1.69,9.75,4.89,2.35,69,15,86.5,1,39.13
17,Female,1.88,9.08,3.86,1,73,9,45.97,4,37.17
19,Other,7.88,5.9,5.38,3.38,109,14,65.03,9,58.46
23,Female,1.11,4,3.57,3.6,103,14,89.07,6,24.1
29,Female,4.67,9.09,5.21,1.6,38,15,60.89,5,50.93
23,Female,4.35,7.51,0.71,1.51,16,19,44.62,8,47.27
27,Female,9.62,6.53,3.47,2.83,90,17,56.94,7,61.73
21,Male,4.92,5.24,5.17,2.48,22,0,91.28,1,58.21
17,Male,2.03,6.93,2.33,0.87,73,16,45.16,3,39.75
27,Female,1.34,5.91,2.58,5.46,101,13,69.36,1,37.18
24,Male,7.46,6.26,0.16,1.99,73,2,43.83,9,44.63
26,Female,1.9,8.92,6.29,3.73,13,19,61.83,6,47.64
24,Female,9.41,9.67,3.88,1.08,14,16,78.33,9,87.49
26,Female,5.81,9.74,1.33,2.27,98,19,98.74,6,51.58
28,Female,4.32,9.36,5.04,1.04,80,7,83.48,4,65.08
26,Male,7,8.62,0.96,5.09,87,17,98.83,8,74.84
29,Male,2.39,6.18,3.72,3.51,63,4,67.28,8,29.16
26,Male,4.13,3.62,1.08,2.75,68,9,78.26,1,27.65
18,Female,0.82,7.41,5.41,0.72,107,4,72.57,3,32.16
26,Other,8.84,5.81,1.51,0.75,73,4,57.51,8,59.91
19,Male,4.54,7.81,7.63,4.55,40,16,80.35,2,65.39
20,Male,7.71,4.55,4.81,2.68,16,1,94.84,6,53.48
17,Male,9.21,8.35,0.18,1.61,91,11,83.62,4,67.33
20,Female,6.7,4.19,3.36,0.26,39,9,71.55,10,38.92
21,Female,4.07,8.66,1.28,3.72,105,9,93.93,1,63.64
19,Female,6.39,9.38,4.84,3.92,27,10,92.57,8,74.87
27,Female,3.92,9.3,6.12,1.45,53,9,85.86,5,44.31
26,Female,5.89,5.43,2.47,2.09,103,9,80.25,10,49.6
18,Male,4.61,5.73,5.4,0.83,30,11,92.51,4,56.56
29,Male,1.92,8.87,6.97,0.08,0,10,65.06,9,41.14
22,Female,7.91,7.85,7.24,2.63,81,1,44.06,5,63.04
24,Female,5.22,6.69,0.98,5.7,118,11,52.99,3,61.81
23,Male,2.31,9.72,2.84,4.21,21,12,90.05,5,51.94
27,Male,8.97,6.61,2.18,5.02,78,13,58.61,9,62.02
17,Female,8.61,4.71,4.56,5.49,29,18,89.4,5,64.43
20,Male,5.81,7.76,6.53,0.19,58,0,70.59,3,70.53
19,Female,9.72,6.59,5.15,0.17,103,8,67.55,3,70.64
22,Female,9.31,4.43,7.86,0.79,82,5,43.61,9,49.35
25,Male,9.02,4.07,0.32,3.37,31,10,69.05,8,45.96
25,Female,1.77,5.49,1.59,0.07,116,8,48.87,7,21.63
23,Male,3.3,9.79,6.81,0.43,61,5,92.18,9,52.27
28,Male,4.4,4.02,3.14,2.47,33,5,57.87,10,27.06
25,Male,8.4,6.3,6.23,3,93,14,57.41,9,70.28
24,Female,8.78,5.29,7.77,0.86,23,5,63.2,5,57.76
21,Female,7.64,9.6,4.72,5.32,91,18,48.61,1,62.19
25,Male,4.99,5.64,5.33,4.28,6,11,52.2,4,41.54
23,Female,2.04,4.58,3.08,1.54,51,5,78.05,8,43.98
21,Male,0.83,6.35,7.19,3.02,89,14,97.9,9,22.79
24,Female,7.14,4.08,5.36,0.41,31,18,92.21,4,67.9
23,Female,9.94,5.66,4.83,2.84,30,3,57.72,3,53.17
25,Female,3.78,8.13,0.22,2.05,97,6,88.76,5,51.15
26,Male,5.9,7.2,3.96,5.57,85,6,65.83,4,49.86
17,Male,8.2,3.08,7.96,4.58,86,3,90.32,4,69.51
29,Male,2.27,6.49,3.59,2.23,61,3,86.91,10,29.64
25,Male,8.38,8.69,7.66,1.01,36,4,99.46,1,82.92
23,Female,6.44,6.94,7.85,5.83,0,19,61.9,10,63.76
17,Male,5.91,6.29,5.17,5.02,84,12,69.36,2,52.93
17,Male,7.74,5.91,2.4,2.02,110,14,96.73,1,56.88
21,Male,2.79,6.76,1.56,2.55,15,18,88,3,34.68
24,Female,6.34,3.52,4.37,3.43,107,0,94.08,4,53.64
25,Female,2.78,8.6,0.84,1.89,22,3,77.38,5,49.28
28,Male,2.21,9,4.05,1.26,45,18,50.29,9,36.56
22,Male,6.42,7.15,5.26,3.92,22,19,64.77,4,62.6
28,Female,3.06,9.85,3.51,5.62,90,2,42.74,4,30.43
29,Male,7.29,6.89,1.2,1.13,29,2,66.08,6,65.76
26,Female,5.39,3.19,6.44,2.04,106,18,42.49,6,45.15
28,Female,7.1,6.25,4.33,0.32,100,2,96.98,2,65.85
24,Male,8.97,5.8,2.16,4.02,107,8,54.75,8,73.22
22,Male,1.81,4.36,0.13,4.79,81,16,73.61,9,28.73
27,Male,1.13,6.74,4.35,1.87,68,17,40.32,8,26.98
22,Female,4.3,6.18,6.14,0.78,118,12,63.15,9,38.96
20,Female,7.31,4.2,2.91,3.9,106,7,97.6,5,58.43
27,Male,8.92,6.54,5.29,2.83,6,18,91.72,7,71.17
21,Male,0.83,8.84,6.37,3.14,14,17,79.87,7,39.95
18,Female,8.03,6.56,3.76,2.16,102,3,87.53,10,70.98
19,Male,1.22,4.52,2.16,5.67,93,4,74.74,2,20.06
19,Male,6.02,7.8,3.31,2.59,38,5,43.03,2,52.26
28,Female,3.77,9.09,6.09,2.95,70,14,77.52,8,50.6
27,Female,0.67,5.42,1.75,1.39,56,16,65.16,9,38.75
21,Male,1.42,3.5,2.04,1.81,15,9,85.05,7,25.1
21,Male,3.86,9.4,2.88,5.24,69,10,55.2,9,48.62
22,Female,9.56,7.78,5.02,0.48,106,10,62.81,2,66.01
21,Male,1.97,9.94,1.93,1.4,75,2,41.24,3,48.74
28,Female,3.08,7.86,3.96,2.84,105,11,92.23,1,71.71
22,Female,9.94,3.87,5.08,0.95,119,5,67.94,1,69.44
24,Male,5.07,6.03,4.17,5.13,6,3,70.25,5,51
18,Female,2.99,3.3,0.05,4.19,63,2,82.99,5,22.39
20,Male,6.35,5.39,4,4.65,37,6,63.82,9,50.52
29,Female,4.64,8.5,2.85,4.19,44,5,68.58,3,61.71
22,Female,8.65,6.89,0.37,3.99,52,16,40.72,6,51.45
28,Female,0.58,6.21,7.32,2.55,114,5,74.12,2,26.73
21,Female,9.97,8.93,5.2,2.56,64,14,99.34,5,68.48
17,Male,1.13,4.24,7.31,3.69,108,3,40.25,1,24.53
25,Male,5.6,6.77,2.44,1.07,66,6,68.34,4,43.15
19,Male,7.13,7.53,7.39,0.95,8,10,99,2,77.22
18,Female,5.72,9.48,3.53,0.13,112,12,69.64,1,74.06
25,Female,3.36,4.15,2.59,1.68,13,19,75.48,7,31.5
23,Male,8.63,7.95,6.73,0.36,56,0,61.9,6,56.02
21,Female,4.59,3.32,0.35,5.58,11,7,81.2,2,39.33
28,Male,3.36,6.97,5.85,0.79,106,7,78.01,3,53.4
22,Female,7.8,7.51,6.92,1.75,69,12,51.72,7,52.52
28,Male,1.89,8.88,6.97,1.41,13,16,82.98,5,35.04
27,Female,2.45,5.27,0.25,3.21,59,11,89.99,9,28.98
20,Male,2.9,7.88,7.05,0.86,112,3,92.94,9,51.58
17,Male,4.63,3.65,5.72,4.82,46,9,45.73,6,51.02
20,Male,0.69,4.56,6.76,0.77,58,0,89.34,7,23.43
25,Male,9.92,8.41,5.34,5.45,7,7,93.3,9,60.09
17,Male,6.2,9.25,5.99,4.81,96,2,87.05,9,53.55
26,Male,9.72,3.11,4.94,3.92,12,13,75.36,6,56.05
19,Male,8.17,4.16,3.77,2.49,30,1,49.86,9,55.78
21,Female,1.78,4.47,7.43,1.3,0,15,94.1,8,36.89
23,Female,2.49,6.64,0.88,1.06,74,1,65.12,10,34.23
25,Female,0.83,4.08,0.51,3.57,102,18,47.12,3,8.45
22,Female,8.42,9.83,5.32,4.74,30,2,97.74,3,75.39
19,Male,6.14,5.72,5.39,0.89,53,3,89.61,7,52.13
29,Female,2.54,4,6.74,3.18,52,0,99.84,6,52.43
23,Male,9.72,8.42,5.19,4.06,41,10,46.59,2,78.77
20,Male,7.5,6.93,0.7,2.39,35,13,81.97,6,45.7
19,Male,7.2,9.4,7.04,5.5,105,15,99.77,8,81.38
23,Male,3.04,9.55,0.79,2.24,85,6,72,2,51.89
27,Male,3.48,8.99,3.6,2.61,79,15,85.72,10,57.6
27,Male,6.85,6.95,5.03,2.12,75,9,85,1,64.47
23,Male,6.14,4.56,5.06,5.36,103,6,42.21,7,31.23
20,Male,6.65,6,3.58,1.15,98,15,93.03,8,54.25
28,Female,8.85,6.38,2.64,1.84,66,1,86.96,6,52.84
23,Female,2.02,9.83,2.41,4.7,6,19,57.29,3,48.18
27,Female,1.61,4.77,7.79,2.34,95,3,70.09,4,23
18,Male,5.86,6.04,2.72,2.41,55,14,81.28,4,40.97
17,Male,5.25,6.94,4.65,5.23,9,14,65.66,2,63.46
28,Female,4.33,5.74,4.63,2.29,12,13,61.91,2,55.55
18,Male,9.09,3.84,4.57,4.63,107,10,50.06,5,70.17
20,Female,5.8,9.23,4.97,4.43,78,6,96.22,7,66.95
24,Female,5.89,8.61,2.1,4.36,23,10,91.34,4,52.06
19,Male,3.98,4.8,2.71,5.53,60,15,74.57,2,42.67
26,Male,3.77,6.13,0.56,5.57,117,3,91.11,9,37.16
22,Female,9.88,8.15,4.57,2.49,54,4,89.02,7,71.16
22,Male,6.42,9.81,1.91,2.85,87,1,48.01,2,67.94
29,Male,8.34,4.17,1.37,4.59,118,4,74.63,7,38.38
25,Female,4.75,7.47,6.67,0.86,115,15,99.18,10,32.25
25,Female,2.32,8.72,4.66,1.48,70,19,86.63,9,40.97
20,Female,3.59,3.18,4.47,5.82,83,0,47.06,8,13.92
25,Male,3.79,8.68,1.25,1.82,10,15,78.99,10,43.35
29,Female,5.87,8.53,3.56,3.22,17,5,66.97,3,56.41
22,Male,1.97,9.46,4.44,1.09,18,12,87.11,1,47.51
18,Male,4.18,3.59,3.5,3.39,21,12,54.13,4,20.11
26,Female,1.46,3.87,4.27,5,46,18,89.76,10,24.1
27,Male,5.22,6.63,0.12,5.73,47,16,95.12,8,47.76
22,Female,9.5,9.1,1.6,2.52,84,2,74.54,1,74.53
18,Other,3.72,9.12,1.73,5.34,14,13,59.4,3,55.17
24,Female,0.97,7.9,3.03,2.75,51,14,85.59,3,38.36
20,Female,6.28,6.14,7.53,4.96,19,9,98,1,61.98
21,Female,6.53,4.62,4.33,1.3,107,3,74.46,1,56.7
24,Female,5.06,6.32,2.05,2.95,1,19,87.18,4,58.37
27,Female,4.27,4.52,5.73,4.99,52,3,63.01,6,50.03
24,Male,8.98,8.41,1.75,3.26,105,14,72.84,1,83.11
28,Female,9.42,5.95,1.26,3.41,93,0,42.93,10,58.24
28,Male,6.9,6.78,2.38,3.84,105,6,45.69,4,44.2
22,Female,5.26,7.77,2.34,0.3,113,18,98.18,9,59.47
20,Female,1.14,6.68,3.37,0.16,89,4,98.3,7,30.97
17,Female,3.36,8.29,5.71,0.91,6,11,97.04,8,54.99
28,Female,3.21,8.5,4.63,2.4,17,1,92.15,2,67.8
23,Female,1.05,4.7,3.94,4.31,75,3,68,5,28
24,Female,8.51,5.09,7.59,0.71,65,12,62.41,8,42.81
25,Female,8.74,3.42,0.26,3.76,94,4,79.26,5,60.63
18,Male,9.17,3.62,3.23,1.52,33,14,40.81,2,58.21
17,Male,7.55,8.81,5.48,1.43,13,2,94.85,2,70.58
20,Male,7.25,4.5,2.56,3.5,84,1,52.12,4,47.47
29,Female,5.04,8.84,3.8,5.03,16,12,98.02,7,45.17
21,Male,8.65,9.9,0.24,4.37,106,17,48.48,8,69.32
26,Male,5.35,4.7,1.63,2.86,113,14,86.96,6,59.46
28,Male,0.78,6.22,0.65,4.96,110,0,72.98,4,19.58
17,Male,6.06,6.76,7.77,1.28,107,5,80.45,10,42.07
21,Male,4.21,9.6,5.96,1.53,8,7,67.54,5,62.16
22,Male,5.45,4.25,5.23,1.74,115,17,40.75,6,41.21
19,Male,4.69,8.85,0.02,3.03,21,12,78.4,10,62.34
28,Female,5.22,9.7,3.73,4.12,84,6,85.26,8,65.61
23,Male,1.53,6.88,5.66,5.55,74,17,73.13,4,20.05
22,Female,0.64,4.07,4.87,3.82,32,16,49.48,9,2
20,Female,3.73,5.34,4.12,1.91,86,3,49.1,9,44.87
19,Male,2.92,9.71,6.63,1.13,22,2,40.1,4,47.94
21,Male,2.88,4.18,2.68,4.81,34,7,57.84,2,20.98
19,Female,9.4,6.41,6.71,3.44,90,12,41.02,4,57.51
26,Male,8.28,4.33,3.11,2.25,48,1,41.81,7,64.92
25,Female,0.63,9.33,4.64,2.99,4,18,53.55,5,28.86
25,Male,0.58,7.13,4.16,2.21,51,3,98.19,5,43.06
22,Female,7.88,9.46,3.28,4.89,83,4,92.28,9,77.81
29,Other,9.86,9.62,2.13,3.97,58,19,74.99,4,79.29
27,Female,4.92,6.42,3.59,0.93,22,16,99.59,10,44.32
22,Female,4.61,9.56,0.97,4.84,4,18,73.55,8,57.18
28,Female,3.12,3,2.75,3.1,23,18,49.55,9,14.6
20,Female,6.83,4.34,4.64,3.35,35,19,80.23,4,57.75
20,Female,4.98,8.14,0.49,0.77,28,15,42.62,3,46.59
18,Male,2.09,6.69,5.95,2.93,106,2,61.92,9,34.93
26,Male,5.07,9.94,4.54,2.52,79,7,90.27,4,64.48
20,Male,4.08,8.49,7.72,3.95,2,8,61.4,1,52.49
24,Other,8.95,7.65,0.73,3.55,87,8,90.5,3,61.88
29,Male,7.83,9.39,1.81,0.7,48,15,90.78,2,77.74
26,Male,7.16,5.36,4.3,3.88,9,8,43.61,7,57.89
18,Female,3.61,4.17,3.88,2.34,21,5,93.35,2,62.1
25,Male,1.83,6.83,3.99,3.85,79,12,69.63,4,53.47
17,Female,8.71,4.67,2.73,1.59,109,6,96.7,2,71.58
29,Female,3.76,4.63,6.93,1.03,66,16,69.03,6,33.49
18,Female,6.13,5.14,0.41,5.82,5,2,64.58,5,44.83
18,Female,6.11,7.73,6.98,2.33,99,13,68.78,6,70.4
27,Female,9.32,3.17,6.21,1.14,95,8,83.4,10,44.57
29,Female,2.13,8.95,6.31,3.18,113,3,41.41,8,30.2
22,Male,7.83,7.28,7.28,3.3,11,0,77.1,4,69.01
23,Male,4.89,5.13,4.53,2.04,37,17,95.03,9,50.45
29,Male,2.16,3.79,6.93,1.51,70,11,77.1,9,20.4
19,Female,8.44,8.53,3.24,1.92,107,19,59.71,7,59.98
27,Female,8.29,6.06,5.47,4.9,115,7,41.79,5,59.79
25,Male,0.88,6.05,2.44,3.29,67,1,40.69,3,24.16
21,Female,7.24,6.29,6.45,2.1,13,3,64.89,3,76.12
21,Female,1.96,5.9,0.28,5.33,46,4,40.03,7,30.9
27,Male,6.3,6.59,6.76,1.81,46,0,49.86,7,54.68
28,Male,6.62,7.41,0.94,4.04,66,13,98.59,7,54.83
20,Female,6.82,6.02,1.25,4.18,58,4,44.11,3,51.68
25,Female,1.64,9.81,6.05,3.08,17,13,84.46,2,58
24,Male,6.18,5.78,1.89,5.47,70,19,93.49,4,51.01
28,Female,1.45,4.5,3.93,3.55,3,3,42.25,9,17.74
20,Male,7.58,9.86,3.99,5.79,55,4,97.49,1,91.56
20,Female,1.11,5.07,3,0.07,49,13,72.39,6,33.14
18,Male,7.7,7.35,7.46,3.3,81,17,52.55,7,63.03
25,Female,8.89,8.8,4.51,3.76,69,2,58.91,1,86.8
19,Female,3.34,3.03,5.74,0.43,81,12,98.84,2,43.47
20,Female,7.89,4.98,7.12,1.53,88,2,59.06,10,50.59
23,Female,4.47,6.72,4.92,3.74,14,2,83.69,8,52.53
26,Male,8.08,6.19,5.56,5.83,10,11,56.11,9,38.99
24,Female,7.02,3.51,3.54,5.65,22,3,71.32,10,48.27
24,Male,3.25,6.13,7.96,2.88,11,11,60.61,1,54.63
20,Male,2.34,3.74,6.21,1.06,31,19,81.38,8,28.85
23,Female,9.19,4.75,7.72,0.45,109,10,55.57,2,77.21
26,Male,8.47,8.24,1.02,2.91,36,7,54.9,6,53.08
17,Male,6.77,4.25,0.18,3.25,77,12,61.03,8,49.19
22,Female,3.82,7.66,4.19,4.15,51,12,71.16,6,52.99
22,Female,5.35,9.81,5.85,2.63,92,10,66.55,5,59.14
22,Female,5.8,4.73,6.66,1.94,90,14,72.23,4,50
28,Female,1.32,4.82,6.79,5.2,102,17,57.96,9,10.01
18,Other,9.74,9.67,2.3,2.41,46,17,53.58,4,74.94
24,Female,1.37,7.66,6.07,0.85,61,17,70.36,6,22.96
21,Female,7.36,8.39,1.26,2.42,9,15,57.44,10,45.31
21,Male,5.18,8.54,4.15,5.38,58,15,99.54,2,56.72
18,Female,7.72,8.11,1.88,2.29,45,10,65.43,6,54.97
20,Male,2.98,9.84,1.85,4.39,15,16,72.91,8,43.06
28,Female,4.25,4.92,2.4,5.43,65,1,70.46,8,35.43
25,Female,5.49,6.63,2.46,0.4,11,3,88.5,2,51.14
25,Male,1.65,7.65,2.68,2.56,65,0,45.05,9,45.37
22,Female,8.59,7.95,7.31,1.96,4,18,64.4,10,59.27
27,Female,9.92,4.35,5.49,2.75,35,6,61.12,2,72.62
25,Female,4.47,9.13,0.04,0.37,37,8,64.83,3,50.01
20,Male,4.08,8.7,3.21,0.67,35,8,41.33,1,69.33
27,Female,6.14,4.85,1.32,2.91,21,6,70.57,5,40.04
17,Male,7.04,6.81,5.77,5.54,61,18,84.1,4,59.38
18,Female,8.75,5.06,7.86,0.58,92,13,93.7,2,60.41
29,Male,4.04,5.56,3.99,0.57,20,18,75.06,1,49.41
17,Male,7.77,6.73,7.85,1.42,70,8,93.24,8,72.07
24,Male,2.78,6.78,2.21,0.77,22,0,81.89,5,30.75
25,Male,6.96,6.72,4.65,2.34,15,14,89.1,5,51.91
26,Female,4.93,6.81,4.36,3.06,86,7,56.63,1,46.76
28,Male,6.79,7.45,6.37,4.73,77,16,79.73,8,57.93
22,Female,4.11,3.11,2.09,1.21,23,7,57.36,10,30.25
18,Other,3.3,3.98,2.07,0.07,40,15,72.36,1,40.33
22,Female,5.12,6.29,2.84,4.24,45,16,44.17,5,45.7
25,Male,9,7.96,4.67,2.81,93,11,84.68,1,77.62
28,Female,6.91,6.56,1.08,2.22,49,18,57.11,9,52.1
19,Male,6.31,7.4,7.64,4.97,86,6,48.98,9,62
25,Male,7.34,9.79,3.68,1.44,41,17,81.41,9,74.31
18,Female,7.43,8.11,4.03,2.3,32,19,57.2,2,51.62
27,Male,3.3,9.58,3.29,2.68,77,12,51.36,1,32.83
21,Female,2.71,3.13,3.1,1.82,52,15,99.67,3,44.28
27,Male,5.34,6.13,3.65,1.53,20,15,84.66,3,54.56
18,Male,1.9,5.48,1.94,3.92,6,9,70.77,8,19.67
23,Male,5.01,7.94,1.18,3.79,111,8,79.01,9,58.21
27,Female,7.08,9.51,3.49,4.29,112,1,97.94,4,62.26
26,Male,0.57,3.28,5.41,2.75,7,6,61.28,3,24.64
25,Male,1.56,3.4,2.85,5.2,61,8,50.97,4,14.07
23,Female,9.64,7.71,0.86,2.29,28,1,93.47,10,82.56
28,Female,9.32,5.42,4.19,0.53,64,18,88.89,8,64.47
21,Female,4.47,4.42,4.19,4.82,56,12,69.98,7,36.34
20,Male,6.11,9.68,1.35,0.53,111,7,54.96,7,40.29
28,Male,1.98,3.1,2.74,5.7,100,16,80.79,2,33.15
20,Female,3.64,4.92,6.31,3.17,13,2,95.89,9,30.89
26,Female,8.03,5.32,0.26,3.41,110,19,44.3,9,44.49
